,category,v1,v2,v3,v4,word,Score
10837,gram3-comparative,cold,colder,simple,simpler,simpler,0.6203050017356873
10838,gram3-comparative,cold,colder,slow,slower,slower,0.7296680212020874
10839,gram3-comparative,cold,colder,small,smaller,smaller,0.6557773351669312
10840,gram3-comparative,cold,colder,smart,smarter,smarter,0.6568298935890198
10841,gram3-comparative,cold,colder,strong,stronger,stronger,0.7154285311698914
10842,gram3-comparative,cold,colder,tall,taller,taller,0.7178259491920471
10843,gram3-comparative,cold,colder,tight,tighter,tighter,0.6315692663192749
10844,gram3-comparative,cold,colder,tough,tougher,tougher,0.6917425990104675
10845,gram3-comparative,cold,colder,warm,warmer,warmer,0.7518986463546753
10846,gram3-comparative,cold,colder,weak,weaker,weaker,0.7470881342887878
10847,gram3-comparative,cold,colder,wide,wider,wider,0.5613199472427368
10848,gram3-comparative,cold,colder,young,younger,younger,0.6308006644248962
10849,gram3-comparative,cold,colder,bad,worse,worse,0.6379924416542053
10850,gram3-comparative,cold,colder,big,bigger,bigger,0.7502375841140747
10851,gram3-comparative,cold,colder,bright,brighter,brighter,0.7420469522476196
10852,gram3-comparative,cold,colder,cheap,cheaper,cheaper,0.7232455611228943
10853,gram3-comparative,cool,cooler,deep,deeper,deeper,0.6597102880477905
10854,gram3-comparative,cool,cooler,easy,easier,easier,0.6411216259002686
10855,gram3-comparative,cool,cooler,fast,faster,faster,0.5874941349029541
10856,gram3-comparative,cool,cooler,good,better,better,0.6073669791221619
10857,gram3-comparative,cool,cooler,great,greater,tremendous,0.5132410526275635
10858,gram3-comparative,cool,cooler,hard,harder,harder,0.6463392376899719
10859,gram3-comparative,cool,cooler,heavy,heavier,heavier,0.6526719927787781
10860,gram3-comparative,cool,cooler,high,higher,higher,0.6009477376937866
10861,gram3-comparative,cool,cooler,hot,hotter,hotter,0.6031100749969482
10862,gram3-comparative,cool,cooler,large,larger,larger,0.6487168669700623
10863,gram3-comparative,cool,cooler,long,longer,longer,0.5586431622505188
10864,gram3-comparative,cool,cooler,loud,louder,louder,0.5907835960388184
10865,gram3-comparative,cool,cooler,low,lower,lower,0.5721161365509033
10866,gram3-comparative,cool,cooler,new,newer,newer,0.46422842144966125
10867,gram3-comparative,cool,cooler,old,older,yearold,0.49104708433151245
10868,gram3-comparative,cool,cooler,quick,quicker,quicker,0.5724136233329773
10869,gram3-comparative,cool,cooler,safe,safer,safer,0.6506350040435791
10870,gram3-comparative,cool,cooler,sharp,sharper,sharper,0.5702028870582581
10871,gram3-comparative,cool,cooler,short,shorter,shorter,0.5582488775253296
10872,gram3-comparative,cool,cooler,simple,simpler,simpler,0.5764493942260742
10873,gram3-comparative,cool,cooler,slow,slower,slower,0.6769483089447021
10874,gram3-comparative,cool,cooler,small,smaller,smaller,0.5853477716445923
10875,gram3-comparative,cool,cooler,smart,smarter,smarter,0.581965446472168
10876,gram3-comparative,cool,cooler,strong,stronger,stronger,0.6540088057518005
10877,gram3-comparative,cool,cooler,tall,taller,taller,0.6651083827018738
10878,gram3-comparative,cool,cooler,tight,tighter,tighter,0.5629251003265381
10879,gram3-comparative,cool,cooler,tough,tougher,tougher,0.6629823446273804
10880,gram3-comparative,cool,cooler,warm,warmer,warmer,0.7085932493209839
10881,gram3-comparative,cool,cooler,weak,weaker,weaker,0.6924468278884888
10882,gram3-comparative,cool,cooler,wide,wider,wider,0.5125306844711304
10883,gram3-comparative,cool,cooler,young,younger,younger,0.5470886826515198
10884,gram3-comparative,cool,cooler,bad,worse,worse,0.5357762575149536
10885,gram3-comparative,cool,cooler,big,bigger,bigger,0.6643528938293457
10886,gram3-comparative,cool,cooler,bright,brighter,brighter,0.6580002307891846
10887,gram3-comparative,cool,cooler,cheap,cheaper,cheaper,0.6327072381973267
10888,gram3-comparative,cool,cooler,cold,colder,colder,0.6496712565422058
10889,gram3-comparative,deep,deeper,easy,easier,easier,0.7390989065170288
10890,gram3-comparative,deep,deeper,fast,faster,faster,0.6624776721000671
10891,gram3-comparative,deep,deeper,good,better,better,0.7313953638076782
10892,gram3-comparative,deep,deeper,great,greater,fantastic,0.6015540361404419
10893,gram3-comparative,deep,deeper,hard,harder,harder,0.7973240613937378
10894,gram3-comparative,deep,deeper,heavy,heavier,heavier,0.7329277396202087
10895,gram3-comparative,deep,deeper,high,higher,higher,0.6679205894470215
10896,gram3-comparative,deep,deeper,hot,hotter,hotter,0.6883822083473206
10897,gram3-comparative,deep,deeper,large,larger,larger,0.8100875616073608
10898,gram3-comparative,deep,deeper,long,longer,longer,0.6111507415771484
10899,gram3-comparative,deep,deeper,loud,louder,louder,0.6990808248519897
10900,gram3-comparative,deep,deeper,low,lower,higher,0.6129142045974731
10901,gram3-comparative,deep,deeper,new,newer,revamped,0.5291224122047424
10902,gram3-comparative,deep,deeper,old,older,yearold,0.5355657339096069
10903,gram3-comparative,deep,deeper,quick,quicker,quicker,0.6278814077377319
10904,gram3-comparative,deep,deeper,safe,safer,safer,0.7268153429031372
10905,gram3-comparative,deep,deeper,sharp,sharper,sharper,0.7667028307914734
10906,gram3-comparative,deep,deeper,short,shorter,shorter,0.5857819318771362
10907,gram3-comparative,deep,deeper,simple,simpler,simpler,0.6808342933654785
10908,gram3-comparative,deep,deeper,slow,slower,slower,0.7133370041847229
10909,gram3-comparative,deep,deeper,small,smaller,larger,0.6953842639923096
10910,gram3-comparative,deep,deeper,smart,smarter,smarter,0.7062903642654419
10911,gram3-comparative,deep,deeper,strong,stronger,stronger,0.8038442730903625
10912,gram3-comparative,deep,deeper,tall,taller,taller,0.7166361808776855
10913,gram3-comparative,deep,deeper,tight,tighter,tighter,0.7176854610443115
10914,gram3-comparative,deep,deeper,tough,tougher,tougher,0.7871936559677124
10915,gram3-comparative,deep,deeper,warm,warmer,warmer,0.6772906184196472
10916,gram3-comparative,deep,deeper,weak,weaker,weaker,0.7744575142860413
10917,gram3-comparative,deep,deeper,wide,wider,wider,0.6692537069320679
10918,gram3-comparative,deep,deeper,young,younger,younger,0.649214506149292
10919,gram3-comparative,deep,deeper,bad,worse,worse,0.6533389091491699
10920,gram3-comparative,deep,deeper,big,bigger,bigger,0.8138235807418823
10921,gram3-comparative,deep,deeper,bright,brighter,brighter,0.7712148427963257
10922,gram3-comparative,deep,deeper,cheap,cheaper,cheaper,0.7312173843383789
10923,gram3-comparative,deep,deeper,cold,colder,colder,0.6818845868110657
10924,gram3-comparative,deep,deeper,cool,cooler,cooler,0.5946407318115234
10925,gram3-comparative,easy,easier,fast,faster,faster,0.7069408297538757
10926,gram3-comparative,easy,easier,good,better,better,0.7469545006752014
10927,gram3-comparative,easy,easier,great,greater,better,0.6078029274940491
10928,gram3-comparative,easy,easier,hard,harder,harder,0.817115306854248
10929,gram3-comparative,easy,easier,heavy,heavier,heavier,0.7051714658737183
10930,gram3-comparative,easy,easier,high,higher,higher,0.6755644083023071
10931,gram3-comparative,easy,easier,hot,hotter,hotter,0.682625412940979
10932,gram3-comparative,easy,easier,large,larger,larger,0.7386025190353394
10933,gram3-comparative,easy,easier,long,longer,shorter,0.5776891112327576
10934,gram3-comparative,easy,easier,loud,louder,louder,0.6750555038452148
10935,gram3-comparative,easy,easier,low,lower,lower,0.6897135972976685
10936,gram3-comparative,easy,easier,new,newer,revamped,0.49943897128105164
10937,gram3-comparative,easy,easier,old,older,yearold,0.5459255576133728
10938,gram3-comparative,easy,easier,quick,quicker,quicker,0.7270139455795288
10939,gram3-comparative,easy,easier,safe,safer,safer,0.8012923002243042
10940,gram3-comparative,easy,easier,sharp,sharper,sharper,0.699047327041626
10941,gram3-comparative,easy,easier,short,shorter,shorter,0.6209782958030701
10942,gram3-comparative,easy,easier,simple,simpler,simpler,0.74141526222229
10943,gram3-comparative,easy,easier,slow,slower,slower,0.7042114734649658
10944,gram3-comparative,easy,easier,small,smaller,smaller,0.6821678876876831
10945,gram3-comparative,easy,easier,smart,smarter,smarter,0.6978339552879333
10946,gram3-comparative,easy,easier,strong,stronger,stronger,0.7909533381462097
10947,gram3-comparative,easy,easier,tall,taller,taller,0.7259406447410583
10948,gram3-comparative,easy,easier,tight,tighter,tighter,0.6842806935310364
10949,gram3-comparative,easy,easier,tough,tougher,tougher,0.7889100313186646
10950,gram3-comparative,easy,easier,warm,warmer,warmer,0.6982069611549377
10951,gram3-comparative,easy,easier,weak,weaker,weaker,0.7698840498924255
10952,gram3-comparative,easy,easier,wide,wider,wider,0.5705152750015259
10953,gram3-comparative,easy,easier,young,younger,younger,0.6397783756256104
10954,gram3-comparative,easy,easier,bad,worse,worse,0.6341192722320557
10955,gram3-comparative,easy,easier,big,bigger,bigger,0.7392491698265076
10956,gram3-comparative,easy,easier,bright,brighter,brighter,0.7603798508644104
10957,gram3-comparative,easy,easier,cheap,cheaper,cheaper,0.7769332528114319
10958,gram3-comparative,easy,easier,cold,colder,colder,0.6886513829231262
10959,gram3-comparative,easy,easier,cool,cooler,cooler,0.6106180548667908
10960,gram3-comparative,easy,easier,deep,deeper,deeper,0.7198494672775269
10961,gram3-comparative,fast,faster,good,better,better,0.7576820254325867
10962,gram3-comparative,fast,faster,great,greater,better,0.6030752658843994
10963,gram3-comparative,fast,faster,hard,harder,harder,0.7572052478790283
10964,gram3-comparative,fast,faster,heavy,heavier,heavier,0.7080309987068176
10965,gram3-comparative,fast,faster,high,higher,higher,0.6944286823272705
10966,gram3-comparative,fast,faster,hot,hotter,hotter,0.6841245293617249
10967,gram3-comparative,fast,faster,large,larger,larger,0.73213130235672
10968,gram3-comparative,fast,faster,long,longer,longer,0.6201440095901489
10969,gram3-comparative,fast,faster,loud,louder,louder,0.6572940945625305
10970,gram3-comparative,fast,faster,low,lower,lower,0.6766648888587952
10971,gram3-comparative,fast,faster,new,newer,newer,0.4919416606426239
10972,gram3-comparative,fast,faster,old,older,older,0.4871445596218109
10973,gram3-comparative,fast,faster,quick,quicker,quicker,0.7472073435783386
10974,gram3-comparative,fast,faster,safe,safer,safer,0.7131286859512329
10975,gram3-comparative,fast,faster,sharp,sharper,sharper,0.714348554611206
10976,gram3-comparative,fast,faster,short,shorter,shorter,0.6427544355392456
10977,gram3-comparative,fast,faster,simple,simpler,simpler,0.7115947604179382
10978,gram3-comparative,fast,faster,slow,slower,slower,0.7726208567619324
10979,gram3-comparative,fast,faster,small,smaller,smaller,0.6610926389694214
10980,gram3-comparative,fast,faster,smart,smarter,smarter,0.7103079557418823
10981,gram3-comparative,fast,faster,strong,stronger,stronger,0.7650707364082336
10982,gram3-comparative,fast,faster,tall,taller,taller,0.7211174368858337
10983,gram3-comparative,fast,faster,tight,tighter,tighter,0.6463931798934937
10984,gram3-comparative,fast,faster,tough,tougher,tougher,0.7249664068222046
10985,gram3-comparative,fast,faster,warm,warmer,warmer,0.6704666018486023
10986,gram3-comparative,fast,faster,weak,weaker,weaker,0.7645028829574585
10987,gram3-comparative,fast,faster,wide,wider,wider,0.5678383708000183
10988,gram3-comparative,fast,faster,young,younger,younger,0.6516232490539551
10989,gram3-comparative,fast,faster,bad,worse,worse,0.6254986524581909
10990,gram3-comparative,fast,faster,big,bigger,bigger,0.7632426023483276
10991,gram3-comparative,fast,faster,bright,brighter,brighter,0.738171398639679
10992,gram3-comparative,fast,faster,cheap,cheaper,cheaper,0.7285958528518677
10993,gram3-comparative,fast,faster,cold,colder,colder,0.6889362335205078
10994,gram3-comparative,fast,faster,cool,cooler,cooler,0.6222591996192932
10995,gram3-comparative,fast,faster,deep,deeper,deeper,0.7292984127998352
10996,gram3-comparative,fast,faster,easy,easier,easier,0.7704175710678101
10997,gram3-comparative,good,better,great,greater,greater,0.5866163969039917
10998,gram3-comparative,good,better,hard,harder,harder,0.7516456246376038
10999,gram3-comparative,good,better,heavy,heavier,heavier,0.6733119487762451
11000,gram3-comparative,good,better,high,higher,higher,0.6552585959434509
11001,gram3-comparative,good,better,hot,hotter,hotter,0.6644325256347656
11002,gram3-comparative,good,better,large,larger,larger,0.7386984825134277
11003,gram3-comparative,good,better,long,longer,longer,0.6092289090156555
11004,gram3-comparative,good,better,loud,louder,louder,0.6840503811836243
11005,gram3-comparative,good,better,low,lower,lower,0.6424727439880371
11006,gram3-comparative,good,better,new,newer,revamped,0.5231447815895081
11007,gram3-comparative,good,better,old,older,yearold,0.5355827212333679
11008,gram3-comparative,good,better,quick,quicker,quicker,0.7017859816551208
11009,gram3-comparative,good,better,safe,safer,safer,0.7388283610343933
11010,gram3-comparative,good,better,sharp,sharper,sharper,0.7215596437454224
11011,gram3-comparative,good,better,short,shorter,shorter,0.5894045829772949
11012,gram3-comparative,good,better,simple,simpler,simpler,0.7035247087478638
11013,gram3-comparative,good,better,slow,slower,slower,0.707439661026001
11014,gram3-comparative,good,better,small,smaller,smaller,0.6747972965240479
11015,gram3-comparative,good,better,smart,smarter,smarter,0.7018359303474426
11016,gram3-comparative,good,better,strong,stronger,stronger,0.7819552421569824
11017,gram3-comparative,good,better,tall,taller,taller,0.726474940776825
11018,gram3-comparative,good,better,tight,tighter,tighter,0.6465755105018616
11019,gram3-comparative,good,better,tough,tougher,tougher,0.7756634950637817
11020,gram3-comparative,good,better,warm,warmer,warmer,0.6577306389808655
11021,gram3-comparative,good,better,weak,weaker,weaker,0.7288018465042114
11022,gram3-comparative,good,better,wide,wider,wider,0.5817713141441345
11023,gram3-comparative,good,better,young,younger,younger,0.6333197951316833
11024,gram3-comparative,good,better,bad,worse,worse,0.7288721203804016
11025,gram3-comparative,good,better,big,bigger,bigger,0.7914107441902161
11026,gram3-comparative,good,better,bright,brighter,brighter,0.7182608842849731
11027,gram3-comparative,good,better,cheap,cheaper,cheaper,0.7157403826713562
11028,gram3-comparative,good,better,cold,colder,colder,0.6366485953330994
11029,gram3-comparative,good,better,cool,cooler,cooler,0.5859675407409668
11030,gram3-comparative,good,better,deep,deeper,deeper,0.7545738220214844
11031,gram3-comparative,good,better,easy,easier,easier,0.7474761009216309
11032,gram3-comparative,good,better,fast,faster,faster,0.7198693752288818
11033,gram3-comparative,great,greater,hard,harder,harder,0.6010366082191467
11034,gram3-comparative,great,greater,heavy,heavier,heavier,0.6144147515296936
11035,gram3-comparative,great,greater,high,higher,higher,0.6582775115966797
11036,gram3-comparative,great,greater,hot,hotter,hotter,0.5297717452049255
11037,gram3-comparative,great,greater,large,larger,larger,0.6672227382659912
11038,gram3-comparative,great,greater,long,longer,longer,0.5630848407745361
11039,gram3-comparative,great,greater,loud,louder,louder,0.5860164761543274
11040,gram3-comparative,great,greater,low,lower,lower,0.6256425380706787
11041,gram3-comparative,great,greater,new,newer,larger,0.46133536100387573
11042,gram3-comparative,great,greater,old,older,yearold,0.4265049397945404
11043,gram3-comparative,great,greater,quick,quicker,swifter,0.5246301889419556
11044,gram3-comparative,great,greater,safe,safer,safer,0.5952808856964111
11045,gram3-comparative,great,greater,sharp,sharper,sharper,0.5858430862426758
11046,gram3-comparative,great,greater,short,shorter,shorter,0.5320608615875244
11047,gram3-comparative,great,greater,simple,simpler,simpler,0.5186077952384949
11048,gram3-comparative,great,greater,slow,slower,slower,0.6082068681716919
11049,gram3-comparative,great,greater,small,smaller,larger,0.621196448802948
11050,gram3-comparative,great,greater,smart,smarter,smarter,0.4870222210884094
11051,gram3-comparative,great,greater,strong,stronger,stronger,0.6204875111579895
11052,gram3-comparative,great,greater,tall,taller,taller,0.5826383829116821
11053,gram3-comparative,great,greater,tight,tighter,tighter,0.6086418032646179
11054,gram3-comparative,great,greater,tough,tougher,tougher,0.7026126384735107
11055,gram3-comparative,great,greater,warm,warmer,warmer,0.5997065901756287
11056,gram3-comparative,great,greater,weak,weaker,weaker,0.623822808265686
11057,gram3-comparative,great,greater,wide,wider,wider,0.5797089338302612
11058,gram3-comparative,great,greater,young,younger,younger,0.5254194736480713
11059,gram3-comparative,great,greater,bad,worse,worse,0.5377922058105469
11060,gram3-comparative,great,greater,big,bigger,bigger,0.6902161836624146
11061,gram3-comparative,great,greater,bright,brighter,brighter,0.5824257731437683
11062,gram3-comparative,great,greater,cheap,cheaper,cheaper,0.5958610773086548
11063,gram3-comparative,great,greater,cold,colder,colder,0.5277019739151001
11064,gram3-comparative,great,greater,cool,cooler,cooler,0.5087613463401794
11065,gram3-comparative,great,greater,deep,deeper,deeper,0.6665081977844238
11066,gram3-comparative,great,greater,easy,easier,easier,0.5430487990379333
11067,gram3-comparative,great,greater,fast,faster,faster,0.5658465623855591
11068,gram3-comparative,great,greater,good,better,better,0.602757453918457
11069,gram3-comparative,hard,harder,heavy,heavier,heavier,0.7337942719459534
11070,gram3-comparative,hard,harder,high,higher,higher,0.6605326533317566
11071,gram3-comparative,hard,harder,hot,hotter,hotter,0.699654221534729
11072,gram3-comparative,hard,harder,large,larger,larger,0.7706827521324158
11073,gram3-comparative,hard,harder,long,longer,longer,0.6472854018211365
11074,gram3-comparative,hard,harder,loud,louder,louder,0.71929931640625
11075,gram3-comparative,hard,harder,low,lower,lower,0.6575518250465393
11076,gram3-comparative,hard,harder,new,newer,newer,0.5110257267951965
11077,gram3-comparative,hard,harder,old,older,yearold,0.5253767967224121
11078,gram3-comparative,hard,harder,quick,quicker,quicker,0.6857879161834717
11079,gram3-comparative,hard,harder,safe,safer,safer,0.763645589351654
11080,gram3-comparative,hard,harder,sharp,sharper,sharper,0.7137661576271057
11081,gram3-comparative,hard,harder,short,shorter,shorter,0.6219664812088013
11082,gram3-comparative,hard,harder,simple,simpler,simpler,0.7046828866004944
11083,gram3-comparative,hard,harder,slow,slower,slower,0.7146235108375549
11084,gram3-comparative,hard,harder,small,smaller,smaller,0.7113683819770813
11085,gram3-comparative,hard,harder,smart,smarter,smarter,0.725872278213501
11086,gram3-comparative,hard,harder,strong,stronger,stronger,0.797303318977356
11087,gram3-comparative,hard,harder,tall,taller,taller,0.7625312805175781
11088,gram3-comparative,hard,harder,tight,tighter,tighter,0.7137169241905212
11089,gram3-comparative,hard,harder,tough,tougher,tougher,0.8338714241981506
11090,gram3-comparative,hard,harder,warm,warmer,warmer,0.6875016689300537
11091,gram3-comparative,hard,harder,weak,weaker,weaker,0.7738410830497742
11092,gram3-comparative,hard,harder,wide,wider,wider,0.598332941532135
11093,gram3-comparative,hard,harder,young,younger,younger,0.6788921356201172
11094,gram3-comparative,hard,harder,bad,worse,worse,0.6887624263763428
11095,gram3-comparative,hard,harder,big,bigger,bigger,0.8033113479614258
11096,gram3-comparative,hard,harder,bright,brighter,brighter,0.7488267421722412
11097,gram3-comparative,hard,harder,cheap,cheaper,cheaper,0.7404970526695251
11098,gram3-comparative,hard,harder,cold,colder,colder,0.7014230489730835
11099,gram3-comparative,hard,harder,cool,cooler,cooler,0.6100161671638489
11100,gram3-comparative,hard,harder,deep,deeper,deeper,0.7818626165390015
11101,gram3-comparative,hard,harder,easy,easier,easier,0.8229615688323975
11102,gram3-comparative,hard,harder,fast,faster,faster,0.7064898610115051
11103,gram3-comparative,hard,harder,good,better,better,0.7243820428848267
11104,gram3-comparative,hard,harder,great,greater,bigger,0.5887423157691956
11105,gram3-comparative,heavy,heavier,high,higher,higher,0.6261979937553406
11106,gram3-comparative,heavy,heavier,hot,hotter,hotter,0.7178933620452881
11107,gram3-comparative,heavy,heavier,large,larger,larger,0.7930154204368591
11108,gram3-comparative,heavy,heavier,long,longer,shorter,0.6422765254974365
11109,gram3-comparative,heavy,heavier,loud,louder,louder,0.7081769704818726
11110,gram3-comparative,heavy,heavier,low,lower,lower,0.6042192578315735
11111,gram3-comparative,heavy,heavier,new,newer,newer,0.5091720819473267
11112,gram3-comparative,heavy,heavier,old,older,older,0.5513826012611389
11113,gram3-comparative,heavy,heavier,quick,quicker,quicker,0.7101303339004517
11114,gram3-comparative,heavy,heavier,safe,safer,safer,0.7177481651306152
11115,gram3-comparative,heavy,heavier,sharp,sharper,sharper,0.741109311580658
11116,gram3-comparative,heavy,heavier,short,shorter,shorter,0.6870294213294983
11117,gram3-comparative,heavy,heavier,simple,simpler,simpler,0.6707072854042053
11118,gram3-comparative,heavy,heavier,slow,slower,slower,0.761236310005188
11119,gram3-comparative,heavy,heavier,small,smaller,smaller,0.7124397158622742
11120,gram3-comparative,heavy,heavier,smart,smarter,smarter,0.6927484273910522
11121,gram3-comparative,heavy,heavier,strong,stronger,stronger,0.7687861919403076
11122,gram3-comparative,heavy,heavier,tall,taller,taller,0.8072021007537842
11123,gram3-comparative,heavy,heavier,tight,tighter,tighter,0.636513352394104
11124,gram3-comparative,heavy,heavier,tough,tougher,tougher,0.7320202589035034
11125,gram3-comparative,heavy,heavier,warm,warmer,warmer,0.7117517590522766
11126,gram3-comparative,heavy,heavier,weak,weaker,weaker,0.7312183380126953
11127,gram3-comparative,heavy,heavier,wide,wider,wider,0.5482325553894043
11128,gram3-comparative,heavy,heavier,young,younger,younger,0.7065271735191345
11129,gram3-comparative,heavy,heavier,bad,worse,worse,0.6172254085540771
11130,gram3-comparative,heavy,heavier,big,bigger,bigger,0.8128675818443298
11131,gram3-comparative,heavy,heavier,bright,brighter,brighter,0.7366869449615479
11132,gram3-comparative,heavy,heavier,cheap,cheaper,cheaper,0.7392646074295044
11133,gram3-comparative,heavy,heavier,cold,colder,colder,0.7362256646156311
11134,gram3-comparative,heavy,heavier,cool,cooler,cooler,0.6119984984397888
11135,gram3-comparative,heavy,heavier,deep,deeper,deeper,0.7434224486351013
11136,gram3-comparative,heavy,heavier,easy,easier,easier,0.7333279848098755
11137,gram3-comparative,heavy,heavier,fast,faster,faster,0.6885234117507935
11138,gram3-comparative,heavy,heavier,good,better,better,0.7107961773872375
11139,gram3-comparative,heavy,heavier,great,greater,better,0.6022212505340576
11140,gram3-comparative,heavy,heavier,hard,harder,harder,0.7556950449943542
11141,gram3-comparative,high,higher,hot,hotter,hotter,0.6170847415924072
11142,gram3-comparative,high,higher,large,larger,larger,0.709882915019989
11143,gram3-comparative,high,higher,long,longer,longer,0.5912947654724121
11144,gram3-comparative,high,higher,loud,louder,louder,0.5936427712440491
11145,gram3-comparative,high,higher,low,lower,lower,0.7625777125358582
11146,gram3-comparative,high,higher,new,newer,revamped,0.4734325408935547
11147,gram3-comparative,high,higher,old,older,yearold,0.502487063407898
11148,gram3-comparative,high,higher,quick,quicker,quicker,0.6272588968276978
11149,gram3-comparative,high,higher,safe,safer,safer,0.6806963682174683
11150,gram3-comparative,high,higher,sharp,sharper,sharper,0.6242719292640686
11151,gram3-comparative,high,higher,short,shorter,shorter,0.5619933009147644
11152,gram3-comparative,high,higher,simple,simpler,simpler,0.6239882111549377
11153,gram3-comparative,high,higher,slow,slower,slower,0.7347092628479004
11154,gram3-comparative,high,higher,small,smaller,smaller,0.6474862694740295
11155,gram3-comparative,high,higher,smart,smarter,smarter,0.6350609660148621
11156,gram3-comparative,high,higher,strong,stronger,stronger,0.7373576164245605
11157,gram3-comparative,high,higher,tall,taller,taller,0.6664022207260132
11158,gram3-comparative,high,higher,tight,tighter,tighter,0.6233822703361511
11159,gram3-comparative,high,higher,tough,tougher,tougher,0.7170477509498596
11160,gram3-comparative,high,higher,warm,warmer,warmer,0.6452364325523376
11161,gram3-comparative,high,higher,weak,weaker,weaker,0.7881399393081665
11162,gram3-comparative,high,higher,wide,wider,wider,0.5589982271194458
11163,gram3-comparative,high,higher,young,younger,younger,0.6159148216247559
11164,gram3-comparative,high,higher,bad,worse,worse,0.6017814874649048
11165,gram3-comparative,high,higher,big,bigger,bigger,0.7229658961296082
11166,gram3-comparative,high,higher,bright,brighter,brighter,0.6953704953193665
11167,gram3-comparative,high,higher,cheap,cheaper,cheaper,0.7118260860443115
11168,gram3-comparative,high,higher,cold,colder,colder,0.6588819026947021
11169,gram3-comparative,high,higher,cool,cooler,cooler,0.5883460640907288
11170,gram3-comparative,high,higher,deep,deeper,deeper,0.7127003073692322
11171,gram3-comparative,high,higher,easy,easier,easier,0.7178543210029602
11172,gram3-comparative,high,higher,fast,faster,faster,0.6657010316848755
11173,gram3-comparative,high,higher,good,better,better,0.6909065246582031
11174,gram3-comparative,high,higher,great,greater,better,0.5693322420120239
11175,gram3-comparative,high,higher,hard,harder,harder,0.7100222706794739
11176,gram3-comparative,high,higher,heavy,heavier,heavier,0.6725814938545227
11177,gram3-comparative,hot,hotter,large,larger,larger,0.7141451239585876
11178,gram3-comparative,hot,hotter,long,longer,longer,0.592108964920044
11179,gram3-comparative,hot,hotter,loud,louder,louder,0.6747790575027466
11180,gram3-comparative,hot,hotter,low,lower,lower,0.6191235780715942
11181,gram3-comparative,hot,hotter,new,newer,thenew,0.49321871995925903
11182,gram3-comparative,hot,hotter,old,older,yearold,0.5265207290649414
11183,gram3-comparative,hot,hotter,quick,quicker,quicker,0.6781607270240784
11184,gram3-comparative,hot,hotter,safe,safer,safer,0.7025278210639954
11185,gram3-comparative,hot,hotter,sharp,sharper,sharper,0.7079757452011108
11186,gram3-comparative,hot,hotter,short,shorter,shorter,0.6032542586326599
11187,gram3-comparative,hot,hotter,simple,simpler,simpler,0.6600725650787354
11188,gram3-comparative,hot,hotter,slow,slower,slower,0.750206470489502
11189,gram3-comparative,hot,hotter,small,smaller,smaller,0.6742457747459412
11190,gram3-comparative,hot,hotter,smart,smarter,smarter,0.6768895387649536
11191,gram3-comparative,hot,hotter,strong,stronger,stronger,0.754530131816864
11192,gram3-comparative,hot,hotter,tall,taller,taller,0.7462692856788635
11193,gram3-comparative,hot,hotter,tight,tighter,tighter,0.6152676343917847
11194,gram3-comparative,hot,hotter,tough,tougher,tougher,0.7120957970619202
11195,gram3-comparative,hot,hotter,warm,warmer,warmer,0.7261409163475037
11196,gram3-comparative,hot,hotter,weak,weaker,weaker,0.7591465711593628
11197,gram3-comparative,hot,hotter,wide,wider,wider,0.5557783842086792
11198,gram3-comparative,hot,hotter,young,younger,younger,0.6410379409790039
11199,gram3-comparative,hot,hotter,bad,worse,worse,0.6425600647926331
11200,gram3-comparative,hot,hotter,big,bigger,bigger,0.7741747498512268
11201,gram3-comparative,hot,hotter,bright,brighter,brighter,0.7422710061073303
11202,gram3-comparative,hot,hotter,cheap,cheaper,cheaper,0.702046275138855
11203,gram3-comparative,hot,hotter,cold,colder,colder,0.7518948316574097
11204,gram3-comparative,hot,hotter,cool,cooler,cooler,0.5844092965126038
11205,gram3-comparative,hot,hotter,deep,deeper,deeper,0.7151011824607849
11206,gram3-comparative,hot,hotter,easy,easier,easier,0.7145128846168518
11207,gram3-comparative,hot,hotter,fast,faster,faster,0.7085046172142029
11208,gram3-comparative,hot,hotter,good,better,better,0.7020213007926941
11209,gram3-comparative,hot,hotter,great,greater,tremendous,0.5739991664886475
11210,gram3-comparative,hot,hotter,hard,harder,harder,0.7350857853889465
11211,gram3-comparative,hot,hotter,heavy,heavier,heavier,0.7419738173484802
11212,gram3-comparative,hot,hotter,high,higher,higher,0.6277040839195251
11213,gram3-comparative,large,larger,long,longer,longer,0.6239310503005981
11214,gram3-comparative,large,larger,loud,louder,louder,0.723591685295105
11215,gram3-comparative,large,larger,low,lower,lower,0.6112273335456848
11216,gram3-comparative,large,larger,new,newer,revamped,0.5300787091255188
11217,gram3-comparative,large,larger,old,older,yearold,0.527928352355957
11218,gram3-comparative,large,larger,quick,quicker,quicker,0.6935756206512451
11219,gram3-comparative,large,larger,safe,safer,safer,0.7170653939247131
11220,gram3-comparative,large,larger,sharp,sharper,sharper,0.8001174330711365
11221,gram3-comparative,large,larger,short,shorter,shorter,0.637467086315155
11222,gram3-comparative,large,larger,simple,simpler,simpler,0.6976630091667175
11223,gram3-comparative,large,larger,slow,slower,slower,0.7484898567199707
11224,gram3-comparative,large,larger,small,smaller,smaller,0.7564552426338196
11225,gram3-comparative,large,larger,smart,smarter,smarter,0.712922990322113
11226,gram3-comparative,large,larger,strong,stronger,stronger,0.8124834299087524
11227,gram3-comparative,large,larger,tall,taller,taller,0.7885308861732483
